,price,kms_driven,owner,age,power,brand
3081,35000.0,27877.0,First Owner,4.0,110.0,Hero
3082,55000.0,12500.0,First Owner,6.0,220.0,Bajaj
3083,19000.0,17272.0,First Owner,8.0,135.0,Bajaj
3084,170000.0,8015.0,First Owner,2.0,500.0,Royal Enfield
3085,12000.0,67569.0,First Owner,13.0,100.0,Hero
3086,26000.0,32145.0,First Owner,5.0,125.0,Hero
3087,22000.0,38755.0,First Owner,8.0,125.0,Hero
3088,39000.0,29330.0,First Owner,6.0,180.0,Bajaj
3089,239000.0,1264.0,First Owner,2.0,500.0,Royal Enfield
3090,32000.0,38327.0,First Owner,4.0,125.0,Bajaj
3091,30000.0,12696.0,First Owner,4.0,100.0,Bajaj
3092,51000.0,20683.0,First Owner,5.0,125.0,Honda
3093,135000.0,23000.0,First Owner,3.0,350.0,Royal Enfield
3094,32000.0,19510.0,First Owner,9.0,135.0,Bajaj
3095,650000.0,16000.0,First Owner,4.0,675.0,Triumph
3096,190000.0,2500.0,First Owner,2.0,200.0,KTM
3097,161300.0,17000.0,First Owner,5.0,535.0,Royal Enfield
3098,190000.0,2600.0,First Owner,2.0,250.0,KTM
3099,18000.0,13290.0,First Owner,9.0,100.0,Hero
3100,32000.0,23553.0,Second Owner,6.0,150.0,Bajaj
3101,48000.0,1850.0,First Owner,2.0,110.0,Bajaj
3102,25000.0,90393.0,First Owner,10.0,180.0,Bajaj
3103,16000.0,13551.0,First Owner,13.0,125.0,Hero
3104,17000.0,32997.0,First Owner,11.0,100.0,Bajaj
3105,57000.0,28000.0,First Owner,7.0,150.0,Yamaha
3106,33000.0,12992.0,First Owner,3.0,100.0,Bajaj
3121,9000.0,72302.0,First Owner,15.0,110.0,TVS
3122,36000.0,6652.0,First Owner,4.0,150.0,Bajaj
3123,51715.0,13191.0,Second Owner,8.0,150.0,Yamaha
3124,120000.0,39000.0,First Owner,6.0,350.0,Royal Enfield
3125,75000.0,8600.0,First Owner,4.0,220.0,Bajaj
3126,70000.0,15000.0,First Owner,5.0,220.0,Bajaj
3127,107000.0,14000.0,First Owner,5.0,410.0,Royal Enfield
3128,42000.0,59589.0,First Owner,6.0,150.0,Honda
3129,18000.0,50000.0,First Owner,10.0,125.0,Honda
3130,22000.0,14978.0,First Owner,9.0,100.0,Hero
3131,29500.0,19000.0,First Owner,8.0,100.0,Hero
3132,90000.0,12131.0,First Owner,3.0,160.0,TVS
3133,32000.0,34859.0,First Owner,3.0,100.0,Bajaj
3134,32000.0,12000.0,First Owner,2.0,100.0,Bajaj
3135,30000.0,26701.0,First Owner,5.0,150.0,Bajaj
3137,200000.0,167.0,First Owner,2.0,390.0,KTM
3138,640000.0,7500.0,Second Owner,4.0,900.0,Triumph
3139,50000.0,43900.0,First Owner,7.0,150.0,Suzuki
3140,38000.0,12500.0,First Owner,4.0,125.0,Hero
3141,52000.0,11226.0,First Owner,5.0,220.0,Bajaj
3142,37000.0,18067.0,First Owner,7.0,100.0,Hero
3144,20000.0,30000.0,First Owner,14.0,150.0,Bajaj
3145,120000.0,23500.0,First Owner,6.0,500.0,Royal Enfield
3146,24000.0,18300.0,First Owner,9.0,110.0,Hero
3147,31000.0,30000.0,Second Owner,7.0,150.0,Bajaj
3148,33000.0,27836.0,First Owner,4.0,150.0,Bajaj
3149,31500.0,80353.0,Second Owner,10.0,220.0,Bajaj
3150,19000.0,48754.0,First Owner,9.0,100.0,Bajaj
3151,35000.0,15071.0,First Owner,4.0,150.0,Bajaj
3152,70000.0,38000.0,First Owner,4.0,160.0,Honda
3153,15000.0,7900.0,First Owner,12.0,125.0,Honda
3154,43000.0,9430.0,First Owner,5.0,150.0,Bajaj
3158,45000.0,15910.0,First Owner,7.0,150.0,Yamaha
3160,170000.0,8000.0,First Owner,5.0,390.0,KTM
3161,32000.0,35000.0,First Owner,10.0,220.0,Bajaj
3162,45000.0,39000.0,First Owner,5.0,220.0,Bajaj
3163,42400.0,23000.0,First Owner,7.0,220.0,Bajaj
3164,70000.0,9000.0,First Owner,3.0,150.0,Suzuki
3165,66700.0,5000.0,First Owner,5.0,200.0,Bajaj
3166,160000.0,1189.0,First Owner,2.0,350.0,Royal Enfield
3167,145000.0,23085.0,First Owner,7.0,390.0,KTM
3168,24000.0,39000.0,First Owner,10.0,150.0,Bajaj
3169,100000.0,100000.0,First Owner,19.0,350.0,Royal Enfield
3170,120000.0,26400.0,First Owner,8.0,390.0,KTM
3171,95000.0,5493.0,First Owner,2.0,150.0,Suzuki
3172,66000.0,17545.0,First Owner,3.0,150.0,Suzuki
3173,47000.0,16000.0,First Owner,5.0,220.0,Bajaj
3174,26000.0,51875.0,First Owner,9.0,160.0,TVS
3175,85000.0,7000.0,First Owner,2.0,160.0,Bajaj
3176,18000.0,79000.0,First Owner,11.0,125.0,Hero
3177,35000.0,34000.0,First Owner,9.0,200.0,Bajaj
3178,82000.0,52198.0,First Owner,2.0,160.0,TVS
3180,55000.0,27200.0,First Owner,11.0,150.0,Honda
3181,19400.0,50000.0,First Owner,5.0,100.0,Bajaj
3182,82000.0,11766.0,First Owner,8.0,350.0,Royal Enfield
3183,50000.0,9500.0,First Owner,7.0,220.0,Bajaj
3184,57000.0,18374.0,Second Owner,5.0,160.0,Honda
3185,34000.0,19000.0,First Owner,7.0,100.0,Hero
3186,100000.0,10784.0,Second Owner,5.0,150.0,Yamaha
3187,23000.0,51000.0,First Owner,8.0,125.0,Bajaj
3188,23000.0,22310.0,First Owner,11.0,125.0,Honda
3189,130000.0,16000.0,First Owner,6.0,500.0,Royal Enfield
3190,200000.0,10000.0,First Owner,4.0,500.0,Royal Enfield
3191,750000.0,1550.0,First Owner,2.0,797.0,Ducati
3199,15000.0,52000.0,First Owner,15.0,180.0,Bajaj
3214,18000.0,27391.0,First Owner,9.0,180.0,Bajaj
3215,16000.0,18002.0,First Owner,15.0,150.0,Bajaj
3216,28000.0,22047.0,First Owner,7.0,180.0,Bajaj
3217,90000.0,6465.0,First Owner,9.0,350.0,Royal Enfield
3218,115100.0,15184.0,First Owner,5.0,390.0,KTM
3219,110147.0,13193.0,First Owner,5.0,390.0,KTM
3220,130000.0,27000.0,First Owner,6.0,390.0,KTM
3223,95000.0,3500.0,First Owner,6.0,200.0,Bajaj
3224,23300.0,52000.0,First Owner,15.0,100.0,Hero
3225,19000.0,2872.0,First Owner,9.0,150.0,Honda
3226,35100.0,15000.0,First Owner,5.0,110.0,Hero
3227,150000.0,10956.0,First Owner,3.0,250.0,Honda
3228,24500.0,17874.0,First Owner,6.0,125.0,Hero
3229,28000.0,31634.0,First Owner,6.0,150.0,Bajaj
3230,30000.0,22000.0,First Owner,6.0,150.0,Bajaj
3231,27000.0,6042.0,First Owner,5.0,150.0,Bajaj
3232,26200.0,17000.0,First Owner,6.0,150.0,Bajaj
3233,75500.0,25212.0,First Owner,6.0,350.0,Royal Enfield
3234,110000.0,4831.0,First Owner,3.0,200.0,Bajaj
3235,28000.0,21171.0,First Owner,5.0,110.0,TVS
3236,42000.0,12737.0,First Owner,4.0,100.0,Hero
3237,34500.0,13219.0,First Owner,9.0,160.0,TVS
3238,17900.0,23719.0,First Owner,14.0,135.0,Bajaj
3239,34000.0,13820.0,First Owner,7.0,100.0,Hero
3240,90000.0,10000.0,First Owner,3.0,150.0,Yamaha
3241,45000.0,33000.0,First Owner,9.0,150.0,Yamaha
3242,320000.0,8000.0,First Owner,3.0,302.0,Benelli
3243,80000.0,24000.0,First Owner,12.0,350.0,Royal Enfield
3251,200000.0,8094.0,First Owner,3.0,410.0,Royal Enfield
3252,50000.0,6150.0,First Owner,3.0,150.0,Bajaj
3253,70000.0,17187.0,First Owner,5.0,200.0,Bajaj
3254,84000.0,39301.0,First Owner,5.0,350.0,Royal Enfield
3255,140000.0,7300.0,First Owner,3.0,350.0,Royal Enfield
3256,29000.0,67987.0,Second Owner,5.0,150.0,Hero
3257,23000.0,14244.0,First Owner,7.0,100.0,Hero
3258,96000.0,25000.0,First Owner,7.0,390.0,KTM
3259,24000.0,20000.0,First Owner,9.0,100.0,Hero
3260,51000.0,9200.0,First Owner,5.0,180.0,Bajaj
3261,89700.0,918.0,First Owner,4.0,220.0,Bajaj
3262,135000.0,5000.0,First Owner,2.0,125.0,KTM
3263,23000.0,38499.0,Second Owner,11.0,100.0,Hero
3264,12000.0,38000.0,First Owner,15.0,180.0,Bajaj
3270,25500.0,19000.0,First Owner,8.0,100.0,Bajaj
3271,110000.0,9000.0,First Owner,7.0,500.0,Royal Enfield
3272,65000.0,30000.0,First Owner,9.0,220.0,Bajaj
3273,73000.0,11000.0,First Owner,7.0,150.0,Yamaha
3274,90000.0,16000.0,Second Owner,6.0,200.0,Bajaj
3275,165000.0,19500.0,First Owner,6.0,500.0,Royal Enfield
3276,60000.0,4000.0,First Owner,4.0,150.0,Bajaj
3277,20000.0,25000.0,First Owner,7.0,100.0,Hero
3278,67000.0,30000.0,First Owner,5.0,150.0,Bajaj
3279,115000.0,3195.0,First Owner,4.0,250.0,Yamaha
3280,19000.0,18000.0,Second Owner,9.0,100.0,Hero
3281,107900.0,9767.0,First Owner,7.0,350.0,Royal Enfield
3282,115000.0,9100.0,First Owner,8.0,350.0,Royal Enfield
3283,41245.0,55000.0,First Owner,9.0,220.0,Bajaj
3284,97100.0,15000.0,First Owner,8.0,350.0,Royal Enfield
3285,105000.0,15000.0,First Owner,6.0,200.0,Bajaj
3286,125000.0,11500.0,First Owner,4.0,200.0,Bajaj
3287,45000.0,8800.0,First Owner,11.0,150.0,Yamaha
3288,21800.0,8000.0,First Owner,14.0,223.0,Hero
3289,29000.0,12972.0,First Owner,7.0,100.0,Hero
3290,34000.0,14494.0,First Owner,6.0,110.0,Hero
3298,56000.0,1745.0,First Owner,2.0,100.0,Hero
3299,155000.0,7800.0,First Owner,5.0,250.0,Benelli
3300,125000.0,20000.0,First Owner,5.0,500.0,Royal Enfield
3301,26500.0,17857.0,First Owner,6.0,100.0,Hero
3302,10500.0,60000.0,First Owner,13.0,150.0,Bajaj
3303,19000.0,13723.0,Second Owner,10.0,100.0,Hero
3304,115000.0,12288.0,First Owner,3.0,350.0,Royal Enfield
3305,65000.0,27500.0,First Owner,5.0,220.0,Bajaj
3306,100000.0,15428.0,First Owner,6.0,350.0,Royal Enfield
3307,21400.0,27000.0,First Owner,6.0,110.0,Mahindra
3308,89000.0,10000.0,First Owner,3.0,220.0,Bajaj
3309,89000.0,39000.0,First Owner,7.0,350.0,Royal Enfield
3310,88000.0,7150.0,First Owner,5.0,200.0,Bajaj
3311,48000.0,28081.0,Second Owner,6.0,220.0,Bajaj
3312,40000.0,48000.0,First Owner,7.0,150.0,Yamaha
3313,60000.0,12919.0,First Owner,5.0,150.0,Suzuki
3314,30000.0,27411.0,First Owner,12.0,150.0,Yamaha
3315,50000.0,10500.0,First Owner,5.0,220.0,Bajaj
3316,148000.0,19750.0,First Owner,5.0,390.0,KTM
3317,87000.0,7113.0,First Owner,3.0,160.0,Honda
3318,40000.0,31000.0,Second Owner,4.0,150.0,Bajaj
3319,17000.0,36849.0,First Owner,10.0,110.0,Honda
3320,100000.0,36000.0,First Owner,8.0,250.0,Honda
3321,30000.0,13223.0,First Owner,8.0,125.0,Bajaj
3322,105000.0,29000.0,First Owner,7.0,350.0,Royal Enfield
3323,12000.0,25000.0,First Owner,13.0,150.0,Bajaj
3324,85000.0,8000.0,First Owner,7.0,350.0,Royal Enfield
3325,39700.0,58000.0,First Owner,8.0,150.0,Honda
3329,124000.0,14407.0,First Owner,5.0,300.0,Mahindra
3330,120000.0,14354.0,First Owner,3.0,350.0,Royal Enfield
3331,33000.0,19365.0,First Owner,4.0,100.0,Hero
3332,120000.0,21000.0,First Owner,4.0,350.0,Royal Enfield
3333,85000.0,6821.0,First Owner,2.0,160.0,TVS
3334,38000.0,32800.0,First Owner,7.0,150.0,Bajaj
3335,75400.0,11200.0,First Owner,3.0,150.0,Suzuki
3336,115000.0,17000.0,First Owner,4.0,350.0,Royal Enfield
3337,89000.0,29235.0,Second Owner,6.0,500.0,Royal Enfield
3338,36000.0,24990.0,First Owner,4.0,100.0,Hero
3339,37000.0,22057.0,First Owner,5.0,125.0,Honda
3340,125000.0,33160.0,First Owner,3.0,350.0,Royal Enfield
3341,50000.0,13098.0,First Owner,6.0,220.0,Bajaj
3342,39000.0,48000.0,First Owner,7.0,220.0,Bajaj
3343,33000.0,30000.0,First Owner,5.0,150.0,Bajaj
3344,63823.0,28500.0,First Owner,5.0,180.0,TVS
3362,32000.0,15820.0,First Owner,3.0,100.0,TVS
3363,24000.0,20100.0,First Owner,10.0,100.0,Hero
3364,30000.0,27000.0,First Owner,6.0,110.0,TVS
3365,15000.0,52391.0,First Owner,15.0,125.0,Hero
3366,8000.0,44030.0,Second Owner,15.0,125.0,Suzuki
3367,35000.0,47000.0,Second Owner,8.0,125.0,Bajaj
3369,149700.0,4000.0,First Owner,3.0,350.0,Royal Enfield
3370,100000.0,20821.0,Second Owner,4.0,400.0,Bajaj
3371,80000.0,2985.0,First Owner,5.0,220.0,Bajaj
3372,80000.0,12025.0,First Owner,3.0,160.0,Honda
3384,27000.0,30633.0,Second Owner,10.0,220.0,Bajaj
3385,55000.0,29550.0,First Owner,6.0,220.0,Bajaj
3386,85000.0,7504.0,Second Owner,7.0,500.0,Royal Enfield
3387,55000.0,53000.0,First Owner,9.0,350.0,Royal Enfield
3388,188600.0,10838.0,First Owner,4.0,390.0,KTM
3397,44000.0,29000.0,Second Owner,6.0,200.0,Bajaj
3398,18000.0,403833.0,First Owner,15.0,125.0,Bajaj
3427,135000.0,32000.0,First Owner,7.0,390.0,KTM
3428,110000.0,30000.0,First Owner,5.0,300.0,Mahindra
3440,92000.0,14289.0,First Owner,2.0,160.0,TVS
3441,183000.0,4866.0,First Owner,4.0,390.0,KTM
3442,25000.0,51848.0,First Owner,8.0,110.0,Honda
3443,15000.0,7500.0,Second Owner,12.0,100.0,Hero
3444,25000.0,14524.0,First Owner,10.0,180.0,Bajaj
3445,135000.0,8000.0,First Owner,4.0,350.0,Royal Enfield
3446,89000.0,28395.0,First Owner,10.0,350.0,Royal Enfield
3447,112500.0,5300.0,First Owner,5.0,200.0,Bajaj
3448,68000.0,12642.0,First Owner,3.0,150.0,Bajaj
3449,23000.0,61889.0,First Owner,7.0,100.0,Hero
3450,125000.0,13192.0,First Owner,4.0,400.0,Bajaj
3451,140000.0,5740.0,First Owner,6.0,500.0,Royal Enfield
3452,68000.0,23511.0,First Owner,4.0,220.0,Bajaj
3453,105000.0,14300.0,First Owner,3.0,250.0,Yamaha
3454,70000.0,38214.0,First Owner,10.0,350.0,Royal Enfield
3455,40000.0,40323.0,First Owner,7.0,150.0,Honda
3456,121000.0,9650.0,First Owner,4.0,400.0,Bajaj
3457,42000.0,33000.0,Second Owner,8.0,200.0,Bajaj
3458,18000.0,24710.0,First Owner,11.0,150.0,Hero
3459,90000.0,19500.0,First Owner,6.0,350.0,Royal Enfield
3460,104000.0,12000.0,First Owner,5.0,200.0,Bajaj
3461,13000.0,62517.0,First Owner,13.0,100.0,Hero
3462,135000.0,11514.0,First Owner,3.0,500.0,Royal Enfield
3464,98000.0,19398.0,First Owner,7.0,500.0,Royal Enfield
3465,115000.0,21500.0,First Owner,4.0,200.0,Bajaj
3466,26000.0,80293.0,Second Owner,9.0,220.0,Bajaj
3467,55000.0,6500.0,First Owner,4.0,150.0,Bajaj
3468,81100.0,12400.0,First Owner,3.0,160.0,Bajaj
3469,17000.0,51411.0,First Owner,11.0,150.0,Bajaj
3470,140000.0,6000.0,Second Owner,4.0,300.0,Mahindra
3471,310000.0,11000.0,First Owner,4.0,302.0,Benelli
3472,47000.0,31500.0,First Owner,5.0,220.0,Bajaj
3473,36000.0,24234.0,First Owner,7.0,160.0,TVS
3474,165000.0,8300.0,First Owner,3.0,400.0,Bajaj
3480,58000.0,52500.0,First Owner,6.0,200.0,Bajaj
3481,78000.0,2200.0,First Owner,4.0,160.0,Honda
3482,65000.0,216000.0,First Owner,8.0,150.0,Yamaha
3483,74000.0,24000.0,First Owner,5.0,220.0,Bajaj
3484,36000.0,9200.0,First Owner,6.0,125.0,Bajaj
3485,36000.0,24000.0,Second Owner,7.0,150.0,Honda
3486,45000.0,18000.0,Second Owner,5.0,150.0,Suzuki
3495,17500.0,32849.0,First Owner,18.0,110.0,TVS
3496,18000.0,25000.0,First Owner,11.0,135.0,Bajaj
3497,43000.0,10224.0,First Owner,5.0,100.0,Hero
3498,58000.0,28435.0,First Owner,6.0,220.0,Bajaj
3499,35000.0,10000.0,First Owner,5.0,100.0,Hero
3500,38000.0,24533.0,First Owner,6.0,125.0,Honda
3501,62000.0,25000.0,First Owner,6.0,200.0,Bajaj
3502,150000.0,3800.0,First Owner,5.0,200.0,KTM
3503,42000.0,8094.0,First Owner,6.0,150.0,Bajaj
3504,135000.0,8000.0,First Owner,5.0,200.0,KTM
3505,52000.0,8100.0,Second Owner,5.0,223.0,Hero
3506,37900.0,26500.0,First Owner,6.0,125.0,Honda
3507,25000.0,25000.0,First Owner,9.0,100.0,Bajaj
3508,250000.0,3000.0,First Owner,4.0,390.0,KTM
3509,92000.0,4000.0,First Owner,4.0,200.0,TVS
3510,42000.0,28100.0,First Owner,8.0,150.0,Bajaj
3511,125000.0,8300.0,First Owner,5.0,350.0,Royal Enfield
3512,82000.0,42000.0,First Owner,7.0,150.0,Yamaha
3513,169100.0,21800.0,First Owner,5.0,390.0,KTM
3514,155000.0,2000.0,First Owner,5.0,410.0,Royal Enfield
3515,17000.0,32031.0,First Owner,11.0,100.0,TVS
3516,31000.0,26000.0,First Owner,7.0,110.0,Honda
3517,49500.0,5000.0,First Owner,5.0,110.0,Hero
3518,14500.0,39023.0,First Owner,14.0,100.0,Bajaj
3519,150000.0,4000.0,First Owner,5.0,500.0,Royal Enfield
3520,155551.0,3450.0,First Owner,4.0,350.0,Royal Enfield
3521,76000.0,7500.0,First Owner,5.0,220.0,Bajaj
3522,29700.0,39000.0,First Owner,8.0,150.0,Yamaha
3523,112200.0,40.0,First Owner,7.0,350.0,Royal Enfield
3524,29000.0,21000.0,First Owner,7.0,125.0,Bajaj
3526,63499.0,18000.0,First Owner,11.0,350.0,Royal Enfield
3529,135000.0,14357.0,First Owner,6.0,200.0,KTM
3530,25999.0,17000.0,First Owner,7.0,100.0,Bajaj
3531,52000.0,3200.0,First Owner,4.0,100.0,Hero
3532,53100.0,30000.0,First Owner,7.0,200.0,Bajaj
3533,145000.0,18000.0,First Owner,4.0,350.0,Royal Enfield
3534,105600.0,9700.0,First Owner,7.0,350.0,Royal Enfield
3535,50200.0,13500.0,First Owner,4.0,110.0,Hero
3536,137300.0,15200.0,First Owner,5.0,350.0,Royal Enfield
3537,34200.0,25000.0,First Owner,6.0,125.0,Bajaj
3538,52000.0,19400.0,First Owner,7.0,220.0,Bajaj
3539,18158.0,44000.0,First Owner,13.0,180.0,Bajaj
3540,79450.0,3500.0,First Owner,4.0,160.0,TVS
3541,75000.0,11800.0,First Owner,5.0,220.0,Bajaj
3542,32000.0,20000.0,First Owner,9.0,150.0,Yamaha
3543,56500.0,20000.0,First Owner,6.0,220.0,Bajaj
3544,36000.0,26700.0,First Owner,10.0,150.0,Hero
3558,65000.0,26000.0,First Owner,9.0,150.0,Yamaha
3559,100000.0,18973.0,First Owner,7.0,350.0,Royal Enfield
3560,40000.0,45426.0,First Owner,6.0,150.0,Suzuki
3561,200000.0,5600.0,First Owner,2.0,200.0,KTM
3562,18000.0,37230.0,First Owner,12.0,100.0,Bajaj
3563,48500.0,26008.0,First Owner,4.0,150.0,Hero
3564,28000.0,52800.0,First Owner,8.0,110.0,Hero
3565,190000.0,9560.0,First Owner,4.0,250.0,Hyosung
3566,65000.0,15048.0,Second Owner,8.0,150.0,Yamaha
3567,34000.0,23722.0,First Owner,4.0,125.0,Bajaj
3568,37000.0,9581.0,First Owner,5.0,150.0,Bajaj
3569,30000.0,36000.0,First Owner,11.0,150.0,Bajaj
3570,120000.0,9236.0,First Owner,4.0,200.0,Bajaj
3571,30000.0,50000.0,First Owner,6.0,150.0,Bajaj
3572,25000.0,41055.0,First Owner,10.0,100.0,Hero
3573,92000.0,26500.0,First Owner,5.0,200.0,Bajaj
3574,70000.0,11052.0,First Owner,3.0,220.0,Bajaj
3575,47000.0,35000.0,First Owner,6.0,150.0,Yamaha
3576,48000.0,64831.0,First Owner,5.0,180.0,TVS
3577,35300.0,40000.0,First Owner,8.0,220.0,Bajaj
3578,100000.0,25000.0,First Owner,4.0,400.0,Bajaj
3579,140000.0,9019.0,First Owner,3.0,400.0,Bajaj
3608,41500.0,12986.0,Second Owner,7.0,150.0,Yamaha
3609,139000.0,22000.0,First Owner,7.0,250.0,Hyosung
3610,125000.0,51600.0,First Owner,6.0,390.0,KTM
3611,60000.0,16984.0,First Owner,7.0,150.0,Yamaha
3616,117000.0,13600.0,First Owner,3.0,350.0,Royal Enfield
3617,36500.0,17400.0,First Owner,3.0,100.0,Hero
3618,110000.0,28000.0,First Owner,3.0,200.0,Bajaj
3619,56000.0,20012.0,First Owner,4.0,220.0,Bajaj
3620,95000.0,12107.0,First Owner,5.0,350.0,Royal Enfield
3621,108900.0,25660.0,First Owner,9.0,500.0,Royal Enfield
3622,165000.0,484.0,First Owner,3.0,200.0,KTM
3623,75000.0,20000.0,First Owner,3.0,200.0,TVS
3624,85000.0,32000.0,First Owner,7.0,350.0,Royal Enfield
3625,17000.0,69234.0,First Owner,11.0,135.0,Bajaj
3626,250000.0,9400.0,First Owner,6.0,300.0,Kawasaki
3627,86000.0,12398.0,First Owner,3.0,250.0,Yamaha
3628,32000.0,33142.0,First Owner,5.0,110.0,TVS
3629,15000.0,68000.0,First Owner,16.0,150.0,Bajaj
3630,32000.0,15948.0,First Owner,4.0,100.0,Hero
3631,35000.0,11197.0,First Owner,3.0,100.0,Hero
3632,145000.0,14717.0,First Owner,4.0,500.0,Royal Enfield
3633,43100.0,28000.0,First Owner,9.0,200.0,Bajaj
3634,25000.0,58000.0,First Owner,8.0,100.0,Hero
3635,35000.0,32377.0,First Owner,5.0,110.0,Honda
3636,47800.0,18000.0,First Owner,3.0,150.0,Bajaj
3637,11000.0,58000.0,Fourth Owner Or More,14.0,150.0,Bajaj
3638,35000.0,22230.0,First Owner,6.0,100.0,Hero
3639,126000.0,6000.0,First Owner,4.0,350.0,Royal Enfield
3640,24000.0,35838.0,First Owner,6.0,110.0,Hero
3641,41000.0,7737.0,First Owner,5.0,150.0,Yamaha
3642,20000.0,26896.0,First Owner,9.0,125.0,Bajaj
3643,48300.0,3100.0,First Owner,7.0,150.0,Honda
3644,47000.0,45000.0,Second Owner,7.0,220.0,Bajaj
3645,23000.0,18114.0,First Owner,7.0,100.0,Hero
3646,25000.0,56675.0,First Owner,7.0,100.0,Bajaj
3647,16500.0,56113.0,First Owner,11.0,150.0,Yamaha
3655,65800.0,45000.0,First Owner,13.0,350.0,Royal Enfield
3656,225000.0,9007.0,First Owner,5.0,250.0,Hyosung
3657,109000.0,27721.0,First Owner,7.0,350.0,Royal Enfield
3658,92100.0,4446.0,First Owner,2.0,150.0,Yamaha
3659,40000.0,29000.0,First Owner,5.0,150.0,Hero
3660,90000.0,27922.0,First Owner,6.0,350.0,Royal Enfield
3661,170000.0,19000.0,First Owner,5.0,250.0,Hyosung
3662,83000.0,9090.0,First Owner,4.0,150.0,Suzuki
3663,133600.0,5666.0,First Owner,4.0,400.0,Bajaj
3691,113900.0,19500.0,First Owner,5.0,350.0,Royal Enfield
3692,63400.0,50000.0,First Owner,11.0,350.0,Royal Enfield
3693,155000.0,8790.0,First Owner,4.0,250.0,KTM
3694,29000.0,26076.0,First Owner,6.0,125.0,Yamaha
3695,32000.0,26090.0,First Owner,7.0,110.0,Hero
3696,68100.0,26500.0,First Owner,9.0,250.0,Honda
3697,100000.0,8942.0,First Owner,7.0,350.0,Royal Enfield
3698,51000.0,70000.0,First Owner,5.0,150.0,Bajaj
3699,104600.0,14000.0,First Owner,5.0,350.0,Royal Enfield
3700,84000.0,2110.0,First Owner,2.0,150.0,Yamaha
3701,150000.0,9500.0,First Owner,3.0,400.0,Bajaj
3702,26000.0,23188.0,First Owner,8.0,125.0,Hero
3703,125600.0,16000.0,First Owner,4.0,350.0,Royal Enfield
3704,40000.0,30500.0,First Owner,5.0,150.0,Bajaj
3705,80000.0,10647.0,First Owner,6.0,200.0,Bajaj
3724,49000.0,38470.0,First Owner,5.0,220.0,Bajaj
3725,102000.0,16631.0,Second Owner,7.0,250.0,Honda
3726,25000.0,50000.0,First Owner,6.0,110.0,Honda
3727,10000.0,33520.0,First Owner,16.0,150.0,Bajaj
3728,10000.0,30800.0,First Owner,12.0,125.0,TVS
3729,80600.0,4800.0,First Owner,4.0,150.0,Suzuki
3730,20000.0,38210.0,First Owner,10.0,180.0,Bajaj
3737,25000.0,45878.0,First Owner,11.0,100.0,Hero
3738,59000.0,12362.0,First Owner,4.0,150.0,Bajaj
3739,55000.0,13000.0,First Owner,8.0,223.0,Hero
3740,175000.0,4500.0,First Owner,4.0,350.0,Royal Enfield
3741,142000.0,26000.0,First Owner,5.0,410.0,Royal Enfield
3742,136000.0,5738.0,First Owner,3.0,200.0,KTM
3743,37500.0,15426.0,First Owner,6.0,110.0,Honda
3744,49500.0,10623.0,First Owner,4.0,110.0,Hero
3745,120000.0,13500.0,First Owner,5.0,350.0,Royal Enfield
3746,48000.0,43003.0,First Owner,9.0,220.0,Bajaj
3747,105000.0,22000.0,First Owner,5.0,350.0,Royal Enfield
3748,126000.0,9000.0,First Owner,4.0,200.0,KTM
3749,127000.0,32000.0,First Owner,5.0,500.0,Royal Enfield
3750,90000.0,6772.0,First Owner,7.0,150.0,Yamaha
3751,55000.0,40958.0,Second Owner,10.0,150.0,Yamaha
3770,80000.0,6000.0,First Owner,4.0,150.0,Suzuki
3771,40000.0,8975.0,First Owner,7.0,150.0,Suzuki
3772,67000.0,3600.0,First Owner,5.0,150.0,Bajaj
3773,88000.0,720.0,First Owner,4.0,150.0,Suzuki
3774,135000.0,11767.0,First Owner,5.0,350.0,Royal Enfield
3775,66800.0,8000.0,First Owner,5.0,200.0,Bajaj
3776,97500.0,25000.0,First Owner,8.0,350.0,Royal Enfield
3777,60000.0,34000.0,First Owner,7.0,220.0,Bajaj
3778,65200.0,12000.0,First Owner,6.0,220.0,Bajaj
3779,35000.0,22000.0,First Owner,6.0,125.0,Honda
3780,38000.0,7708.0,First Owner,4.0,150.0,Bajaj
3781,13000.0,64323.0,First Owner,11.0,125.0,Honda
3782,119000.0,9000.0,Second Owner,5.0,410.0,Royal Enfield
3783,65000.0,30000.0,First Owner,11.0,350.0,Royal Enfield
3784,165000.0,22876.0,First Owner,3.0,410.0,Royal Enfield
3785,170000.0,26000.0,First Owner,3.0,500.0,Royal Enfield
3786,12000.0,36000.0,First Owner,18.0,150.0,TVS
3787,100000.0,13869.0,Second Owner,5.0,350.0,Royal Enfield
3788,80000.0,22000.0,First Owner,3.0,250.0,Yamaha
3789,160000.0,14000.0,First Owner,6.0,500.0,Royal Enfield
3790,75000.0,13000.0,First Owner,5.0,200.0,KTM
3791,50000.0,30000.0,First Owner,4.0,150.0,Yamaha
3792,149292.0,17564.0,First Owner,2.0,300.0,Mahindra
3793,56000.0,29339.0,Third Owner,6.0,150.0,Yamaha
3794,345000.0,10619.0,First Owner,6.0,750.0,Harley-Davidson
3795,112600.0,21000.0,First Owner,4.0,200.0,KTM
3796,75000.0,55000.0,First Owner,6.0,350.0,Royal Enfield
3797,121000.0,18000.0,First Owner,4.0,250.0,Yamaha
3807,70000.0,16880.0,Second Owner,2.0,160.0,Bajaj
3808,62000.0,56000.0,Second Owner,10.0,350.0,Royal Enfield
